id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered	cleaned text
128318-2016	Vas, fém, színesfém anyagok szállítása. Hivatkozási szám: K1607	Vas, fém, színesfém áruk szállítása.	44316400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44	['1.', 'r.', 'direkthűtő', 'és', 'folyadékhűtő', 'karbantartás', 'és', 'eseti', 'hibajavítás', 'a', 'gyermekgy', 'és', 'a', 'rákóczi', 'úti', 'klinika', 'neurológiai', 'tömb', 'telephely', 'huf', 'keretösszeg', 'erő', '2.', 'r.', 'direkt', 'és', 'folyadékhűtő', 'karbantart', 'és', 'eseti', 'hibajav', 'a', 'klinikai', 'tömb', 'áok', 'teleph', 'huf', 'keretösszeg', '3.', 'r.', 'direkt', 'és', 'folyadékhűtő', 'karbantart', 'és', 'eseti', 'hibajav', 'ájk', 'kancellária', 'etk', 'teleph', 'huf', 'a', 'keretösszeg', 'erő', '4.', 'r.', 'direkt', 'és', 'folyadékhűtő', 'karbantart', 'és', 'eseti', 'hibajav', 'klinikai', 'tömb', 'jp', 'klinikai', 'tömb', 'és', 'szívgyógy', 'klinika', 'teleph', 'huf', 'keretösszeg', '5.', 'r.', 'direkt', 'és', 'folyadékhűtő', 'karbantart', 'és', 'eseti', 'hibajav', 'onkoterápiás', 'intézet', 'szülészeti', 'és', 'nőgyógy', 'klinika', 'nyár', 'u.', 'borászati', 'teleph', 'huf', 'keretösszeg', '6.', 'r.', 'direkt', 'és', 'folyadékhűtő', 'karbantartás', 'és', 'eseti', 'hibajavítás', 'ii', 'belgyógy', 'klin', 'akác', 'u.', 'klinikai', 'tömb', 'telephely', 'huf', 'keretösszeg', 'erő', 'a', 'karbantart', 'és', 'eseti', 'hibajav', 'részletes', 'feltétel', 'rész', 'a', 'közbeszerzési', 'dokumentáció', 'tartalmaz']
12840-2014	Budapest Főváros XII. kerület Hegyvidéki Önkormányzat intézményeinek villamos energia ellátása 2014.	Kereskedelmi (szállítási) szerződés Budapest Főváros XII. kerület Hegyvidéki Önkormányzat villamos energia versenypiaci beszerzésére teljes ellátásalapú szerződés keretében, menetrendadási kötelezettség nélkül.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['meghatározás', 'szállítási', 'szerződés', 'tárgy', 'ajánlatkérő', 'részére', 'gyógyszer', 'és', 'infúzió', 'beszerzés']
128401-2016	Vállalkozási keretszerződés kommunikációs tevékenységek ellátására – 3 részben.	Vállalkozási keretszerződés kommunikációs tevékenységek ellátására – 3 részben, az alábbi részajánlat-tételi lehetőségekkel: 1. rész: PR és kreatív feladatok, médiavásárlás, közvélemény- és piackutatás; 2. rész: rendezvényszervezési feladatok ellátása; 3. rész: nyomdai feladatok, grafikai tervezés, DTP és egyéb produkciós feladatok ellátása.	79311200|79342200|79416000|79821000|79822500|79952000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['a', 'jelen', 'közbeszerzési', 'eljárás', 'cél', 'hogy', 'az', 'mvmi', 'zrt.', 'libra', 'rendszer', 'kapcsolatos', 'felmerülő', 'üzleti', 'igény', 'új', 'funkció', 'folyamat', 'meglévő', 'funkció', 'folyamat', 'módosítás', 'megvalósítás', 'a', 'jelen', 'eljárás', 'sor', 'nyertes', 'ajánlattevő', 'kötött', 'keretmegállapodás', 'a', 'további', 'km', 'keret', 'a', 'nyertes', 'ajánlattevő', 'a', 'további', 'at', 'közreműködés', 'végrehajt', 'ajánlattevő', 'libra', 'és', 'olüsz', 'rendszer', 'kapcsolatos', 'fejlesztés', 'módosítás', 'megvalósítás', 'kapcsolatos', 'szolgáltatás', 'kell', 'nyújt', 'a', 'keretmegállapodás', 'időtartam', 'alatt', 'keretösszeg', 'nettó', 'huf', 'erő', 'megrendelés', 'alap']
128479-2017	MFB Zrt-nél működő SAP rendszer AFI és kapcsolódó analitikus modulok (CML, FI, TRM, SL, CB) továbbfejlesztési koncepciójának kidolgozása, megvalósítása, éles indításának és üzemeltetésének támogatása.	MFB Zrt-nél működő SAP rendszer AFI és kapcsolódó analitikus modulok (CML, FI, TRM, SL, CB) továbbfejlesztési koncepciójának kidolgozása, megvalósítása, éles indításának és üzemeltetésének támogatása.	72200000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72	['k1854', 'fővárosi', 'közterület-fenntartó', 'zártkörű', 'működő', 'nonprofit', 'részvénytársaság', 'hulladékhasznosító', 'mű', 'üzem', 'üzemelő', 'db', 'abszorber', 'egység', 'szervizelés']
128512-2017	Vállalkozás szerződés keretein belül a „2017-2018. évi felújítandó útvonalak engedélyezési és kiviteli terveinek elkészítése – 6. és 7. tervezési csomag”.	2017-2018. évi felújítandó útvonalak engedélyezési és kiviteli terveinek elkészítése – 6. és 7. tervezési csomag.	71245000|71246000|71311230|71320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['élelmezési', 'nyersanyag', 'közbeszerzés', 'szentendre', 'adásvételi', 'szerződés']
128646-2015	Földgáz szabadpiaci vétele Nyíregyháza Megyei Jogú Város önkormányzati tulajdonú társaságai részére.	Földgáz energia szállítása Nyíregyháza város önkormányzati tulajdonú intézményeinek székhelyeire, telephelyeire, fióktelepeire, mint felhasználási helyekre 1.7.2015. 6:00 CET– 1.10.2016. 6:00 CET időszakra vonatkozóan, teljes ellátás alapú földgáz szállítási szerződés keretében. A felhasználási helyek részletes, előző évi fogyasztási adatait/lekötési értékeit hónapokra lebontva a dokumentáció tartalmazza.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['megbízási', 'szerződés', 'a', 'keop', '1.1.1', '09-11-2013-0003', 'azonosító', 'számú', 'kelet-nógrád', 'térségi', 'hulladékgazdálkodási', 'rendszer', 'fejlesztés', 'elnevezésű', 'projekt', 'kapcsolódó', 'szemléletformálási', 'feladat', 'ellátás']
128650-2015	Adásvételi szerződés infúziók beszerzésére.	Adásvételi szerződés infúziók beszerzésére.	33692100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['k1881', 'vállalkozási', 'szerződés', 'mw', 'gőzturbina', 'éves', 'gépészeti', 'karbantartási', 'munka', 'elvégzés']
128655-2015	Budaörs Város Önkormányzata – gázenergia beszerzés a fűtőmű részére.	Földgáz energia szállítása az ajánlatkérő részére 1.7.2015. 6:00 CET – 1.7.2016. 6:00 CET időszakra vonatkozóan, teljes ellátás alapú földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['szállítási', 'szerződés', 'keret', 'cseppfolyós', 'oxigén', 'szállítás', 'valamint', 'vákuumszigetelt', 'cseppfolyós', 'tárolótartály', 'és', 'a', 'ők', 'tartozó', 'szerelvény', 'és', 'légfűtésű', 'elpárologtató', 'berendezés', 'együttes', 'ellátóberendezés', 'bérleti', 'díj', 'ellenében', 'történő', 'üzemeltetés']
128657-2015	Budaörs Város Önkormányzata központosított villamos energia beszerzés.	Villamos energia szállítása az ajánlatkérő részére 1.7.2015. 00:00 órától 30.6.2016. 24:00 óráig, teljes ellátás alapú villamos energia kereskedelmi szerződés keretében.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['a', 'karolina', 'katolikus', 'általános', 'iskola', 'tervezés']
128660-2015	Budaörs Város Önkormányzata központosított gázenergia beszerzés.	Földgáz energia szállítása az ajánlatkérő részére 1.7.2015. 6:00 CET– 1.7.2016. 6:00 CET időszakra vonatkozóan, teljes ellátás alapú földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['tervezési', 'szerződés', 'a', '83.', 'sz.', 'főút', '33+820', '70+200', 'km', 'sz.', 'közötti', 'szakasz', 't', 'burkolat', 'megerősítés', 'település', 'elkerülő', 'kerékpárút', 'illetve', 'a', 'pápai', 'bázisrepülőtér', 'megközelíthetőség', 'fejlesztés', 'szükség', 'megvalósíthatósági', 'tanulmány', 'és', 'előzetes', 'környezetvédelmi', 'vizsgálati', 'dokumentáció', 'elkészítés', 'engedélyeztetés', 'a', 'beszerzés', 'projekt', 'és', 'pst', 'kód', 'kvm', 'jel', 'k083']
128664-2015	Adásvételi szerződés képességvizsgáló (munkaszimulátorok) eszközök szállítására és kapcsolódó szolgáltatások nyújtására az NRSZH EU-s forrásokból megvalósuló TÁMOP 5.4.8.- 08/1-2008-0002 és TIOP-3.2.2.-08/1-2008-0002 kódszámú projekthez kapcsolódóan.	Adásvételi szerződés képességvizsgáló eszközök (munkaszimulátorok) szállítására és kapcsolódó szolgáltatások nyújtására az NRSZH EU-s forrásokból megvalósuló TÁMOP 5.4.8.- 08/1-2008-0002 és TIOP-3.2.2.-08/1-2008-0002 kódszámú projekthez kapcsolódóan.	33124100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	['földgáz', 'energia', 'beszerzés', 'a', 't-szol', 'tatabányai', 'szolgáltató', 'zártkörű', 'működő', 'részvénytársaság', 'valamint', 'tagvállalat', 'agora', 'nonprofit', 'kft', 'cseri', 'kft.', 'rész', 'hónapos', 'időtartam', 'a', 'dokumentáció', 'meghatározott', 'fogyasztási', 'hely']
128673-2015	Zalaegerszeg Megyei Jogú Város Önkormányzata intézményeinek teljes alapú földgáz energia ellátása 2015–2017. évre földgáz energia kereskedelmi szerződés keretében.	Zalaegerszeg Megyei Jogú Város Önkormányzata intézményeinek teljes alapú földgáz energia ellátása 2015–2017. évre földgáz energia kereskedelmi szerződés keretében.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['a', 'keop', '5.6.0', 'e', 'egészségügyi', 'eszközök', 'energia', 'megtakarítás', 'célzó', 'beszerzés', 'támogatás', 'című', 'konstrukció', 'kapcsolódó', 'adásvételi', 'szerződés', 'a', 'koch', 'róbert', 'kórház', 'és', 'rendelőintézet', 'részére', 'radiológiai', 'berendezés', 'szállítás', 'telepítés', 'és', 'üzem', 'helyezés']
128677-2015	Két darab 3 tengelyes billenő platós tehergépkocsi, egy darab 2 tengelyes fix platós tehergépkocsi, valamint aszfaltozó felépítmények beszerzése.	Két darab 3 tengelyes billenő platós tehergépkocsi, egy darab 2 tengelyes fix platós tehergépkocsi, valamint aszfaltozó felépítmények beszerzése az alábbiak szerint részletezve.	34221000|43210000|43312400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	['vállalkozási', 'szerződés', 'sportkomplexum', 'kivitelezés']
128688-2019	Távoktatási licenszek beszerzése Hivatkozási szám: EKR000298492019	Távoktatási licenszek beszerzése	48190000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48	['megbízási', 'szerződés', 'a', 'bkk', 'zrt.', 'és', 'a', 'bkv', 'zrt.', 'valamint', 'a', 'konszolidáció', 'teljes', 'körű', 'bevont', 'gazdasági', 'társaság', 'állandó', 'könyvvizsgálói', 'szolgáltatás', 'beszerzés']
12879-2015	Csurgalékvíz átvétele, elszállítása, ártalmatlanítása.	Vállalkozási keretszerződés keretében hulladékgazdálkodási tevékenység során keletkező csurgalékvíz átvétele, elszállítása, ártalmatlanítása. A részletes műszaki leírást a dokumentáció tartalmazza.	90000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['magyar', 'honvédség', 'egészségügyi', 'központ', 'sztent', 'beszerzés', 'adásvételi', 'keretmegállapodás', 'keret', 'hónap', 'részajánlati', 'kör']
128975-2017	Vállalkozási szerződés személy és vagyonvédelmi, valamint portaszolgálati feladatok igénybevételére.	Budapest Főváros Kormányhivatala mindenkori vagyonkezelésében.,ill. üzemeltetési körében lévő ingatlanok személy és vagyonvédelmi, valamint portaszolgálati feladatainak ellátása nettó 818 429 880,-Ft keretösszeg erejéig. Portaszolgálati feladatok várható mennyisége:~257 160 óra+ 20 % (opció). Személy-, és vagyonvédelmi feladatok várható mennyisége:~237 516 óra + 20 % (opció). AK keretmegállapodást a fent megjelölt keretösszeg erejéig köti, így nem vállal kötelezettséget sem a várható mennyiségek, sem pedig az opció keretében megjelölt óraszámok lehívására. Ha keretösszeg nem merül ki a szerződéskötéstől számított 24 hónapon belül, úgy az automatikusan meghosszabbodik annak kimerüléséig, figyelemmel a Kbt. 141. § (4) bekezdés a) pontjában foglaltakra. Ajánlattevő = AT. Ajánlatkérő = AK. Közbeszerzés tárgya =Kt. 2015. évi CXLIII. törvény= Kbt. 321/2015.(X.30.)Korm. rendelet=KR.	79710000|79713000|98341120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['megbízási', 'szerződés', 'vámospércs', 'és', 'nyírmártonfalva', 'település', 'szennyvízelvezetés', 'és', 'szennyvíztisztítás', 'című', 'projekt', 'kapcsolódó', 'fidic', 'mérnöki', 'és', 'műszaki', 'ellenőri', 'feladat', 'ellátás', 'keop-1', '2.0']
129213-2015	Vállalkozási szerződés takarítási tevékenység ellátására, töltelékáru biztosításával.	Takarítási tevékenység ellátása, töltelékáru biztosításával.	90911200	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['szolgáltatási', 'szerződés', 'keret', 'a', 'fővárosi', 'közterület-fenntartó', 'zrt.', 'oracle', 'vállalatirányítási', 'rendszer', 'licenc', 'vásárlás', 'vállalatirányítási', 'és', 'kontrolling', 'rendszer', 'üzemeltetés', 'kapcsolatos', 'szakértői', 'támogatás', 'beszerzés']
129214-2015	Vállalkozási szerződés.	Pénzügyőr/Vám-Zoll lapok, utasforgalmi információs füzetek, egyéb tájékoztató kiadványok, szórólapok, plakátok nyomdai előállítása és kiadói gondozása.	79821000|79970000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	['szerződés', 'meghatározás', 'vállalkozási', 'szerződés', 'szerződés', 'tárgy', 'csikós', 'udvar', 'a', 'főőrség', 'épület', 'és', 'a', 'stöckl-lépcső', 'újraépítés', 'eredeti', 'hely']
12922-2014	Villamosenergia-beszerzés.	Szállítási szerződés alapján Villamos energia beszerzés a közös ajánlatkérők Dokumentációban megjelölt csatlakozási pontjai részére.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['budapest', 'kerület', 'csepel', 'önkormányzata', 'közigazgatási', 'terület', 'működő', 'köznevelési', 'és', 'szociális', 'intézmény', 'közétkeztetési', 'szolgáltatás', 'ellátás', 'vállalkozási', 'szerződés', 'keret', 'folyik', '8.', 'értékelés', 'minőségi', 'szempont', 'élelmezési', 'nap', 'vonatkozó', 'melegebe', 'étlap', 'változatosság', 'változatossági', 'mutatószám', 's', 'szám', 'nettó', 'ajánlati', 'ár', 'nettó', 'huf', 's', 'szám', '9.', 'értékelés', 'pontszám', 'értékelés', 'mód', 'minőségi', 'szempont', 'arányosítás', 'aránypár', 'egyéb', 'közbesz', 'd', 'részletezett', 'feltétel', 'szerint', 'ak', 'szakmai', 'ajánlat', 'az', 'egyéb', 'közbesz', 'd', 'meghatározott', 'mintaétlap', 'kér', 'benyújt', 'ár', 'szempont', 'fordított', 'arányosítás', 'az', 'egyéb', 'közbesz', 'd', 'részletezett', 'feltétel', 'szerint', 'ak', 'kbt.', '77.', '§', 'és', 'alap', 'állapít', 'meg', 'az', 'értékelés', 'eredmény', '10.', 'részajánlat', 'eset', 'szerz', 'az', 'egyes', 'ellátási', 'helyek', 'von', 'jóval', 'alacsony', 'létszám', 'vonatkozik', 'ez', 'magas', 'adag-egységár', 'eredményez']
129220-2015	Vállalkozási keretszerződés.	Vállalkozási keretszerződés keretében az FKF Nonprofit Zrt. Hulladékhasznosító Mű-ben üzemelő Víz-gőz rendszer elzáró szelepeinek, szerelvényeinek (armatúráinak): — rendszeres (évente egy alkalommal) történő javítása — és meghibásodás esetén történő javítása.	50000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	['földgáz', 'energia', 'szállítás', 'az', 'ajánlatkérő', 'részére', '1.7.2014.,', 'cet', '1.7.2015.,', 'cet', 'időszak', 'vonatkozó', 'teljes', 'ellátás', 'alapú', 'földgáz', 'energia', 'kereskedelmi', 'szerződés', 'keret']
12935-2015	Vállalkozási szerződés Szekszárd Megyei Jogú Város fenntartásában működő oktatási, kulturális, sport, szociális és egészségügyi intézmények takarítási munkáinak elvégzésére.	Vállalkozási szerződés Szekszárd Megyei Jogú Város fenntartásában működő oktatási, kulturális, sport, szociális és egészségügyi intézmények takarítási munkáinak elvégzésére.	90900000|90911200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90	['útépítési', 'munka', 'debrecen', 'nyugati', 'városrész']
129401-2014	Élelmezési alapanyagok és élelmiszerek beszerzése.	Határozott idejű 1 éves szállítási szerződés keretei között élelmezési alapanyagok és élelmiszerek szállítása.	15000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	['a', 'debreceni', 'egyetem', 'a', 'ginop-2', '2-15-2016-00011', 'azonosítószámú', 'szájüregi', 'megbetegedés', 'molekuláris', 'vizsgálat', 'című', 'pályázat', 'támogatás', 'nyer', 'a', 'pályázat', 'keret', 'db', 'keménységmérő', 'eszköz', 'beszerzés', 'vállalkozik']
129500-2013	Villamos energia beszerzés.	Villamos energiára vonatkozó szállítási szerződés.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93	['db', 'hajózó', 'sisak', 'éjjellátó', 'készülék', 'beszerzés', 'a', 'műszaki', 'leírás', 'foglalt', 'szerint', 'a', 'műszaki', 'paraméter', 'részletes', 'a', 'közbeszerzési', 'dokumentum', 'rész', 'képező', 'műszaki', 'leírás', 'határoz', 'meg']
129513-2014	Földgáz energia beszerzése Makón a helyben központosított beszerzési rendszer hatálya alá tartozó intézmények és szervezetek részére a 2014-2015. gázévre.	„Földgáz energia beszerzése Makón a helyben központosított beszerzési rendszer hatálya alá tartozó intézmények és szervezetek részére a 2014-2015. gázévre”, teljes ellátás alapú földgáz áruszállítási szerződés keretében, a helyben központosított beszerzési rendszer hatálya alá tartozó intézmények és szervezetek részére. A felhasználási helyek részletes adatait a dokumentáció tartalmazza.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['szállítási', 'szerződés', 'a', 'médiaszolgáltatás-támogató', 'és', 'vagyonkezelő', 'alap', 'meglévő', 'stúdió', 'hangtechnikai', 'utasító', 'és', 'videotechnikai', 'eszköz', 'kompatibilis', 'a', '2-es', 'stúdió', 'megépítés', 'szükséges', 'hangtechnikai', 'eszköz', 'utasító', 'eszköz', 'és', 'videotechnikai', 'eszköz', 'szállítás', 'tárgy']
129534-2013	Vezetékes földgáz szállítás.	Vezetékes földgáz szállítása.	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	['vállalkozási', 'keretszerződés', 'az', 'eu', 'kohéziós', 'politika', 'szolgáló', 'eu', 'alap', 'társfinanszírozás', 'megvalósuló', 'fejlesztéspolitikai', 'program', 'értékelés', 'készítés', 'rész', '1.', 'rész', 'a', 'fejlesztéspolitika', 'kkv', 'gyakorolt', 'hatás', 'értékelés', 'közvetlen', 'és', 'közvetett', 'vállalkozási', 'támogatás', 'eset', '2.', 'rész', 'k+f', 'innováció', 'és', 'strukturális', 'változás', 'értékelés', '3.', 'rész', 'munkaerőpiaci', 'és', 'társadalmi', 'hatás', 'értékelés', '4.', 'rész', 'környezeti', 'és', 'klímahatás', 'értékelés', '5.', 'rész', 'közszféra', 'és', 'közszolgáltatás', 'fejlesztés', 'értékelés', '6.', 'rész', 'infrastruktúra-fejlesztés', 'értékelés', '7.', 'rész', 'értékelés', 'közvetlen', 'kapcsolódó', 'elsődleges', 'információgyűjtés', 'és', 'adatelőkészítés', '8.', 'rész', 'értékelés', 'módszertani', 'támogatás', 'ágazati', 'és', 'makrogazdasági', 'hatás', 'értékelés', '9.', 'rész']
129563-2014	Élelmiszeralapanyag-beszerzés.	Adásvételi szerződés élelmiszer alapanyag beszerzésére.	15110000|15330000|15500000|15800000|15810000|15893000|15896000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	['vállalkozási', 'szerződés', 'kollégiumi', 'közétkeztetési', 'feladat', 'ellátás', 'a', 'váci', 'mihály', 'kollégium', 'az', 'ott', 'található', 'főző', 'és', 'tálaló', 'konyha', 'bérbevétel', 'és', 'működtetés', 'a', 'további', 'részlet', 'a', 'dokumentáció', 'tartalmaz']
129606-2019	Rudolf-laktanya tervezés Hivatkozási szám: EKR000180212019	Tervezési szerződés Kecskeméten a Rudolf-laktanya területén megvalósítandó beruházások engedélyezési és kiviteli tervdokumentációinak elkészítésére	71320000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['szállítási', 'szerződés', 'katéter', 'és', 'katéter', 'tartozék', 'beszerzés']
129692-2013	Tervezési szerződés: a 83. sz. főút 33+820 - 70+200 km sz. közötti szakasz 11,5 t burkolat megerősítés, település elkerülők, kerékpárutak, illetve a Pápai Bázisrepülőtér megközelíthetőségének fejlesztéséhez szükség megvalósíthatósági tanulmány, és előzetes környezetvédelmi vizsgálati dokumentáció elkészítése, engedélyeztetése.	Tervezési szerződés: a 83. sz. főút 33+820 - 70+200 km sz. közötti szakasz 11,5 t burkolat megerősítés, település elkerülők, kerékpárutak, illetve a Pápai Bázisrepülőtér megközelíthetőségének fejlesztéséhez szükség megvalósíthatósági tanulmány, és előzetes környezetvédelmi vizsgálati dokumentáció elkészítése, engedélyeztetése. A beszerzés projekt és PST kódja/KVM jele: K083.03	71300000|71320000|71356400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	['szállítási', 'szerződés', 'a', 'kanizsai', 'dorottya', 'kórház', 'tiop', '2.2.4', 'struktúraváltoztatás', 'támogató', 'infrastruktúrafejlesztés', 'a', 'fekvőbeteg', 'szakellátás', 'pályázat', 'bútor', 'és', 'mobiliá', 'beszerzés', 'tárgy']
