id	title	shortDescription	cpvs	AwCritLacksIndicator	AwCritMethodMissingIndicator	AwCritPaymentDeadlineCondIndicator	ContrDescCartellingIndicator	CountOfInvOpsNoCondIndicator	DeadlineIsTightIndicator	DurationLongOrIndefiniteIndicator	FinAbEquityCondIndicator	FinAbMissingMinCondIndicator	FinAbRevenueCondExceedEstimValIndicator	FinAbRevenueCondManyYearsIndicator	FwAgFewParticipantsIndicator	FwAgHighEstimatedValueIndicator	FwAgLongDurationIndicator	FwAgOneParticipantIndicator	HighEstimatedValueIndicator	OfferGuaranteeIsHighIndicator	OpeningDateDiffersFromDeadlineIndicator	PersSitMissingCondIndicator	ProcTypeAcceleratedIndicator	ProcTypeNegotiatedNoJustificationIndicator	RenewalOfContractIndicator	TechCapEURefCondIndicator	TechCapExpertsExpCondManyYearsIndicator	TechCapGeoCondIndicator	TechCapMissingMinCondIndicator	TechCapRefCondExceedEstimValIndicator	TechCapRefCondManyYearsIndicator	TechCapSingleContractRefCondIndicator	cpvs_filtered
156685-2014	Adásvételi szerződés „A KEK KH részére villamos-energia beszerzése” tárgyban.	Villamos energia adás-vételi szerződés ajánlatkérő vagyonkezelésében lévő ingatlanok részére a magyar villamos energia átviteli hálózaton folyamatosan rendelkezésre álló, a felhasználási helyek csatlakozási jellemzőinek megfelelő minőségű villamos energia beszerzése (kereskedelmi jogviszonyban való megvásárlása) 12 hónapos időszakra vonatkozóan, menetrend adási kötelezettség nélküli teljes ellátásalapú villamos energia adás-vételi szerződés keretében, amely nem foglalja magában a rendszerhasználati díjak elszámolását (a rendszerhasználati díjakat a hálózati engedélyesek közvetlenül érvényesítik ajánlatkérő(k)el szemben).	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
156687-2013	Mobiltelefonok beszerzése - 2013.	Keretmegállapodás kötése a 168/2004. (V. 25.) Korm. rendelet hatálya alá tartozó, illetve a központosított közbeszerzési eljáráshoz önként csatlakozó intézmények részére mobiltelefonok beszerzése tárgyban.	32250000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32
156694-2013	Földgáz adásvételi keretszerződés.	"Földgáz adásvételi keretszerződés keretében az ajánlatkérő és annak intézményei részére a magyar földgáz hálózaton folyamatosan rendelkezésre álló, szabványos minőségű földgáz energia, versenypiaci beszerzése 2013.9.1. 6:00 órától - 2014.7.1. 6:00 óráig tartó időszakra vonatkozóan, teljes ellátásalapú földgáz-kereskedelmi szerződés keretében, mely magában foglalja a rendszerhasználati díjak és a földgázvásárláshoz kapcsolódó jogszabályban előírt, az ajánlatkérő terhére eső költségek, díjak, adók és más járulékok teljeskörű elszámolását is (""Földgázkereskedő kiválasztása 2013-2014. gázévre Debrecen MJ Város"")."	9123000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91
156703-2014	Határidős adásvételi szerződés BSZKI részére különféle mikroszkópok szállítására.	Határidős adásvételi szerződés különféle mikroszkópok szállítására.	38510000|38515000|38516000|38518000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38
156723-2018	"„Kapacitásbővítéshez szükséges fiber lézervágógép beszerzése"""	"„Kapacitásbővítéshez szükséges fiber lézervágógép beszerzése"" a közbeszerzési dokumentációban részletezett specifikáció alapján."	42610000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42
156728-2018	Villamosenergia-beszerzés intézmények részére	Villamos energia szállítása az ajánlatkérő részére 2018. 07.01. 00:00 órától 2019. 06.30. 24:00 óráig, teljes ellátás alapú villamosenergia-kereskedelmi szerződés keretében.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
156729-2018	A Modern Városok Program keretében 5 db (+ 3 db opciós) akkumulátoros, önjáró, csuklós trolibusz gyártása, szállítása Hivatkozási szám: 2/Ny/2018/MVP Szeged	Adásvételi szerződés a Modern Városok Program keretében 5 db (+ 3 db opciós) hosszú, 100 %-ban alacsonypadlós egységes kialakítású, új, személyszállító, akkumulátoros, önjáró, csuklós trolibuszok gyártása, helyszínre leszállítása, helyszíni próbaüzemének lebonyolítása, az előírt engedélyek beszerzése (típusengedélyeztetések, forgalomba helyezési engedélyeztetés), a kezelőszemélyzet betanítása és kapcsolódó szolgáltatások nyújtása tárgyban.	34622300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
156735-2018	Kitérő gyártásához sínek beszerzése	A BKV Vasúti Járműjavító Kft. részére. 1. rész: Vasúti sínek (4 féle) 2. rész: Darupályasínek (3 féle) Beszerzése a Közbeszerzési dokumentumban részletesen meghatározott műszaki leírás szerint. A műszaki leírásban esetlegesen előforduló, nevesített típus név, márkanév stb. a termék jellegének egyértelmű meghatározása érdekében történt, a 321/2015. Korm. rendelet 46.§ (3) bekezdés alapján az azzal egyenértékű minőségű terméket ajánlatkérő elfogadja.	34941000|34946100|34946120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
156738-2016	Közétkeztetési és vendéglátóhely üzemeltetési szolgáltatások.	Vállalkozási szerződés alapján Kondoros Város Önkormányzata részére közétkeztetési feladatok, továbbá vendéglátóhely-üzemeltetési szolgáltatások ellátása.	55524000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55
156750-2016	Vállalkozási szerződés alapján Szombathely Megyei Jogú Város Önkormányzata közoktatási intézmények étkeztetési feladatainak ellátása.	Vállalkozási szerződés alapján Szombathely Megyei Jogú Város Önkormányzata közoktatási intézmények étkeztetési feladatainak ellátása, mely magában foglalja az alábbiakat: — címkézett, zárt, 1-szer használatos, mikrohullámú sütőben melegíthető, egyadagos kiszerelésben diétás étkezés és ellátás biztosítását, — webes panaszkezelő, ügyfélszolgálati felület működtetését, mely munkaidőben képes a panaszok fogadására és kezelésére, valamint Ajánlatkérő részére megfelelő hiteles riportok készítésére.	55321000|55322000|55500000|55523100|55524000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55
156750-2018	Tiszavasvári, élelmiszer nyersanyagok beszerzése	Fajta és mennyiség szerint meghatározott dologi határidős adásvételi szerződés, Tiszavasvári, élelmiszer nyersanyagok beszerzésére. I. sz. részajánlat: tejtermékek 49 tétel II. sz. részajánlat: kenyér, péksütemény 52 tétel III. sz. részajánlat: tőkehús, 17 tétel VI. sz. részajánlat: baromfihús és húskészítmények 51 tétel V. sz. részajánlat: mirelit zöldség, gyümölcs 26 tétel VI. sz. részajánlat: friss zöldség, gyümölcs 67 tétel VII. sz. részajánlat: szárazáru 133 tétel A közbeszerzési dokumentumban részletezettek szerint. Ahol gyártmányra, típusra, eredetre, szabadalomra vagy védjegyre hivatkozott ajánlatkérő, ott a megnevezés csak a tárgy jellegének egyértelmű meghatározása érdekében történt, azzal egyenértékű termék ajánlható meg (321/2015. (X. 30.) Korm. rendelet 46. §. (3) bekezdése. Ajánlatkérő a megadott mennyiségtől + 20 % -al eltérhet.	15000000|15111000|15112000|15113000|15130000|15211000|15300000|15500000|15810000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15
156755-2014	Határidős szerződés a BSZKI részére elektronmikroszkóp szállítására.	Határidős adásvételi szerződés pásztázó elektronmikroszkóp és energiadiszperzív röntgenspektroszkóp + aranyozó-szenező készülék szállítására.	38511100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38
156769-2014	Villamos energia beszerzése Százhalombatta Város Önkormányzata fenntartásában lévő intézmények részére.	Villamos energia szállítása Százhalombatta Város Önkormányzata fenntartásában lévő intézmények részére villamos energia-vásárlási szerződés keretében.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
156793-2014	Villamos energia beszerzés Budafok-Tétény Budapest XXII. kerület Önkormányzata fogyasztási helyei és egyes intézményei részére.	Villamos energia beszerzés Budafok-Tétény Budapest XXII. kerület Önkormányzata fogyasztási helyei és egyes intézményei részére teljes ellátás alapú fogyasztói menetrend adás nélküli villamos energia szállítási szerződéssel.	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
156822-2020	DEK-902 Villamosenergia beszerzése a DE részére Hivatkozási szám: EKR000175562020	DEK-902 Villamosenergia beszerzése a Debreceni Egyetem részére	9310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93
156889-2013	Megbízási szerződés „Bordány, Forráskút, Üllés, Zsombó települések szennyvízcsatorna hálózatának és szennyvíztisztításának megvalósítása” tárgyú KEOP-1-2-0/2F/09-2010-0083 kódszámú projekthez kapcsolódó FIDIC mérnöki és műszaki ellenőri feladatok ellátása tárgyában.	Megbízási szerződés „Bordány, Forráskút, Üllés, Zsombó települések szennyvízcsatorna hálózatának és szennyvíztisztításának megvalósítása” tárgyú KEOP-1-2-0/2F/09-2010-0083 kódszámú projekthez kapcsolódó FIDIC mérnöki és műszaki ellenőri feladatok ellátása tárgyában.	71248000|71310000|71318000|71520000|71631000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71
156905-2013	Vállalkozási szerződés.	Vállalkozási szerződés a Veszprém Megyei Kormányhivatal szervezeti egységeinek elhelyezésére szolgáló ingatlanok takarítási munkáinak elvégzésére az alábbiak szerint: 1. rész: ajkai ingatlanok takarítási munkái; 2. rész: balatonalmádi ingatlanok takarítási munkái; 3. rész: balatonfüredi ingatlanok takarítási munkái; 4. rész: balatonfűzfői ingatlanok takarítási munkái; 5. rész: devecseri ingatlanok takarítási munkái; 6. rész: pápai ingatlanok takarítási munkái; 7. rész: sümegi ingatlanok takarítási munkái; 8. rész: tapolcai ingatlanok takarítási munkái; 9. rész: várpalotai ingatlanok takarítási munkái; 10. rész: veszprémi ingatlanok takarítási munkái; 11. rész: zirci ingatlanok takarítási munkái. A beszerzés tárgyát képezi a takarítandó ingatlanokban a munkaidő befejezéséhez igazodó napi takarítás és évente 2 alkalommal történő nagytakarítás a nyertes ajánlattevő saját eszközeivel, valamint az ajánlati dokumentációban részletezett ingatlanokban és specifikációkkal az ingatlanok belső alapterületén (takarítandó területén) rendszeres és éves nagytakarítási és külső-belső ablaktisztítási feladatok ellátása. A beszerzés tárgyát képezi továbbá valamennyi rész tekintetében, a higiéniás termékek biztosítása is. Az ajánlattevőnek a feladat ellátásához szükséges tisztító-, fertőtlenítő-, illatosító-, valamint töltő anyagokat, I. osztályú kéztörlő papírt és WC papírt, kézkímélő folyékony szappant, WC illatosítót saját költségén kell biztosítania, illetve - a már használatban lévő - kiürült WC papírtartókat, kéztörlő papírtartókat, WC illatosítókat és folyékony szappan-adagolókat folyamatosan, a felmerülő igényeknek megfelelően fel kell töltenie. A feladatok és feltételek részletezését az ajánlati dokumentáció tartalmazza.	90900000|90910000|90911200|90911300|90919100|90919200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90
156916-2013	Vagyon- és felelősség biztosítás Budapest Főváros XIV. Kerület Zugló Önkormányzat részére.	Biztosítási szerződés, vagyon- és felelősségbiztosítás Budapest Főváros XIV. Kerület Zugló Önkormányzat részére.	66510000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66
156917-2018	Élelmiszer alapanyagok beszerzése	Adás-vételi szerződés keretében élelmiszer alapanyagok beszerzése Alsózsolca Város Önkormányzata részére, 13 részajánlattételi körben.	15800000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15
156921-2013	Alvállalkozói szerződés a MÁV Zrt. Számlabefogadási és beszerzés támogatási rendszerének (SZBBT) Basware- és eFLOW szoftver komponenseire vonatkozó karbantartási, támogatási szolgáltatás megújítására.	Alvállalkozói szerződés a MÁV Zrt. Számlabefogadási és beszerzés támogatási rendszerének (SZBBT) Basware- és eFLOW szoftver komponenseire vonatkozó karbantartási támogatási szolgáltatás megújítására.	72267100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
156923-2018	Mobil munkaeszköz beszerzés	Mobil munkaeszköz beszerzése négy részben: 1. rész Notebook „kicsi” 2. rész Notebook „közepes” 3. rész Tablet „nagy” 4. rész Tablet „közepes”	30200000|30213100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30
156926-2014	„Neonatológiai mentőgépjármű beszerzése” adás-vételi szerződéssel.	3 db neonatológiai mentőgépjármű beszerzése a dokumentációban meghatározott felszereléssel, eszközökkel.	34114121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34
156940-2013	Mobil távközlési szolgáltatás nyújtása és mobiltelefonok beszerzése	A közös ajánlatkérő tagok részére mobil távközlési (GSM átjáró, mobiladat- és beszédátviteli) szolgáltatás nyújtása, továbbá mobiltelefonok beszerzése szolgáltatási szerződés keretében. A közös ajánlatkérő tagok képviselője a BVK HOLDING Budapesti Városüzemeltetési Központ Zrt. (BVK HOLDING Zrt.). A képviselőn kívül további tagok: a Fővárosi Közterület-fenntartó Zrt. (FKF Zrt.), a Budapest Gyógyfürdői és Hévizei Zrt (BGYH Zrt.), az FTSZV Fővárosi Településtisztasági és Környezetvédelmi Kft. (FTSZV Kft.), Fővárosi Kertészeti Nonprofit ZRt (FŐKERT Nonprofit Zrt.), Budapesti Temetkezési Intézet Zrt. (BTI Zrt.), a Budapesti Távhőszolgáltató Zrt. (FŐTÁV Zrt.) és 2 leányvállalata, azaz a FŐTÁV-KOMFORT Épületenergetikai Szolgáltató és Fővállalkozó Kft. és DHK Hátralékkezelő és Pénzügyi Szolgáltató Zrt., a FŐKÉTÜSZ Fővárosi Kéményseprőipari Kft. (FŐKÉTÜSZ Kft.) és a Fővárosi Vízművek Zrt. (FVM Zrt.) és 4 leányvállalata, azaz a Budajenői Vízművek Kft., a Pilisvörösvári Vízművek Kft. a Piliscsabai Vízművek Kft. és a Biatorbágyi Vízművek Kft. Ajánlatkérő teljesítéssel kapcsolatos részletes elvárásait az ajánlattételi dokumentáció tartalmazza majd.	32250000|64212000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32
156951-2020	ASP PCR készletek beszerzése Hivatkozási szám: EKR000257352020	A keretmegállapodás teljes időtartamára vonatkozóan maximum 144 000 reakció Afrikai sertéspestis vírusának kimutatására szolgáló real-time PCR készlet hívható le. A Közbeszerzési Dokumentumok részét képező Műszaki Leírásban részletezettek szerint.	33694000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33
156952-2020	Oktatóberendezések, rendszerek szállítása Hivatkozási szám: EKR000220622020	1. rész: Forgószerszámos CNC esztergagép oktatószoftverrel 2. rész: Pneumatikus-, hidraulikus és PLC oktatórendszerek és azok kiegészítői	42121000|42124150|42600000|42621100|42677000|42967100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42
156968-2020	Bútorok beszerzése SZGYF számára Hivatkozási szám: EKR001567782019	Bútorok beszerzése SZGYF számára adás-vétel keretében	39100000|39110000|39121000|39121200|39122100|39130000|39141000|39141100|39143110|39143112|39172000|39515400|39531000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
156994-2013	MB gyártmányú járművek javítása, karbantartása.	Vállalkozási keretszerződések az Országos Katasztrófavédelmi Főigazgatóság vagyonkezelésében (üzemeltetésében) lévő Mercedes Benz gyártmányú, tűzoltó vagy katasztrófavédelmi felépítményű valamint egyéb járművek (a járművek típus szerinti összetételét - részenként - a dokumentáció műszaki leírása tartalmazza) garanciális időszak alatti és garanciaidőn túli javítására, karbantartására és műszaki vizsgáztatási feladatainak elvégzésére a részeknél megadott keretösszegek erejéig.	50100000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50
157020-2013	Diákmunka szolgáltatás 2013-2014.	Vállalkozási szerződés diákmunka közvetítésére, az ajánlatkérők által üzemeltetett szolgáltatási helyszínek munkavállalókkal történő ellátásához.	79611000|79621000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
157041-2013	Elektronikus jogi adatbázis, valamint jogszabály-nyilvántartó és -visszakereső számítógépes program szállítása, valamint kapcsolódó szolgáltatások biztosítása.	Szállítási és szoftverhasználati szerződés keretében Magyarország joganyagát tartalmazó, az Ajánlatkérő és a Bíróságok hálózatán működtethető elektronikus jogi adatbázis, valamint jogszabály-nyilvántartó és -visszakereső számítógépes program szállítása, valamint kapcsolódó szolgáltatások biztosítása.	72321000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72
157053-2013	4 budapesti telephelyről (MTA TTK - 1025 Budapest, Pusztaszeri út 59-67.; MTA EI - 1113 Budapest, Karolina út 29-31.; MTA KPI - 1132 Budapest, Victor Hugo u. 18-22.; 1068 Budapest, Szondi u. 83-85.) 1117 Budapest, Magyar tudósok körútja 2. szám alatt található újonnan épített kutatóházba történő költöztetés.	Vállalkozási szerződés / Négy budapesti telephelyről (MTA TTK - 1025 Budapest, Pusztaszeri út 59-67.; MTA EI - 1113 Budapest, Karolina út 29-31; MTA KPI - 1132 Budapest, Victor Hugo u. 18-22. 1068 Budapest, Szondi u. 83-85.) 1117 Budapest, Magyar tudósok körútja 2. szám alatt található újonnan épített kutatóházba történő költöztetés	79613000|98392000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79
157063-2015	A fővárosi hulladékgazdálkodási rendszer környezetbarát technológiáinak bővítése, a hulladékfeldolgozás és újrahasznosítás arányának növelése” című KEOP-1.1.1/B/10-11-2013-0002 azonosítószámú, európai uniós támogatásból megvalósuló projekt részeként létesítményekhez szükséges konténerek beszerzése.	Adásvételi szerződés, melynek tárgya: „A fővárosi hulladékgazdálkodási rendszer környezetbarát technológiáinak bővítése, a hulladékfeldolgozás és újrahasznosítás arányának növelése” című KEOP-1.1.1/B/10-11-2013-0002 azonosítószámú, európai uniós támogatásból megvalósuló projekt részeként létesítményekhez szükséges konténerek beszerzése.	44613400|44613700|44613800|44619000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44
157066-2015	A fővárosi hulladékgazdálkodási rendszer környezetbarát technológiáinak bővítése, a hulladékfeldolgozás és újrahasznosítás arányának növelése című KEOP-1.1.1/B/10-11-2013-0002 azonosítószámú, európai uniós támogatásból megvalósuló projekt részeként létesítményekhez szükséges gépek beszerzése.	Adásvételi szerződés, melynek tárgya „A fővárosi hulladékgazdálkodási rendszer környezetbarát technológiáinak bővítése, a hulladékfeldolgozás és újrahasznosítás arányának növelése című KEOP-1.1.1/B/10-11-2013-0002 azonosítószámú, európai uniós támogatásból megvalósuló projekt részeként létesítményekhez szükséges gépek beszerzése”.	42410000|42415110|42418000|43250000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42
